BillNo;Itemname;Quantity;Price;CustomerID;
1552;Onions;5;5.98;19722;
1552;Bananas;2;3.40;19722;
1552;Cheese;2;2.77;19722;
1552;Yogurt;4;4.74;19722;
1552;Chicken;3;1.02;19722;
1552;Apples;4;4.58;19722;
1553;Tea;4;2.74;56618;
1553;Yogurt;1;5.23;56618;
1553;Coffee;3;2.97;56618;
1553;Sugar;4;4.03;56618;
1554;Sugar;1;1.22;52203;
1554;Cheese;4;5.76;52203;
1554;Butter;4;2.17;52203;
1554;Pasta;2;1.35;52203;
1554;Coffee;3;1.77;52203;
1554;Onions;4;7.09;52203;
1554;Oranges;2;5.94;52203;
1554;Bread;2;8.75;52203;
1555;Sugar;2;7.64;10045;
1555;Tomatoes;5;6.63;10045;
1555;Apples;1;5.88;10045;
1555;Potatoes;2;5.42;10045;
1555;Juice;2;8.49;10045;
1555;Cereal;3;2.66;10045;
1555;Milk;2;5.14;10045;
1555;Bananas;5;7.08;10045;
1556;Bread;5;3.74;61335;
1556;Cereal;1;2.41;61335;
1556;Coffee;1;5.06;61335;
1556;Butter;2;8.64;61335;
1556;Sugar;4;1.54;61335;
1556;Tomatoes;4;1.71;61335;
1556;Juice;4;3.55;61335;
1556;Tea;4;5.13;61335;
1557;Sugar;2;4.15;31330;
1557;Butter;4;8.47;31330;
1557;Coffee;1;3.79;31330;
1557;Tea;5;4.33;31330;
1557;Oranges;3;1.92;31330;
1558;Eggs;2;9.31;45543;
1558;Tomatoes;5;3.95;45543;
1558;Chicken;2;9.46;45543;
1558;Onions;4;9.20;45543;
1558;Cheese;3;1.77;45543;
1558;Potatoes;4;8.63;45543;
1558;Apples;3;2.11;45543;
1559;Oranges;1;9.29;74980;
1559;Eggs;1;6.66;74980;
1559;Tea;2;5.61;74980;
1559;Bananas;4;8.93;74980;
1559;Apples;1;9.09;74980;
1559;Coffee;2;8.68;74980;
1559;Cereal;5;3.53;74980;
1560;Pasta;1;4.13;67130;
1560;Tomatoes;2;9.34;67130;
1560;Cheese;3;1.80;67130;
1561;Sugar;2;7.82;81957;
1561;Milk;3;8.69;81957;
1561;Cheese;3;4.97;81957;
1561;Bananas;2;7.42;81957;
1561;Coffee;4;1.29;81957;
1561;Bread;3;2.07;81957;
1561;Butter;3;6.90;81957;
1561;Tea;5;6.09;81957;
1562;Potatoes;2;3.07;30683;
1562;Tomatoes;4;4.42;30683;
1562;Chicken;3;9.60;30683;
1562;Onions;1;1.79;30683;
1563;Tea;4;4.31;24597;
1563;Chicken;4;3.49;24597;
1563;Sugar;2;9.01;24597;
1563;Coffee;3;7.38;24597;
1564;Potatoes;2;3.26;30544;
1564;Bananas;2;4.75;30544;
1564;Yogurt;2;5.88;30544;
1564;Tomatoes;4;2.47;30544;
1564;Apples;5;6.93;30544;
1564;Milk;5;2.71;30544;
1565;Oranges;2;1.41;58276;
1565;Potatoes;1;3.28;58276;
1565;Cereal;4;9.49;58276;
1565;Tomatoes;4;6.21;58276;
1565;Bananas;1;2.70;58276;
1565;Cheese;2;2.66;58276;
1565;Pasta;3;2.82;58276;
1566;Bananas;1;2.76;67932;
1566;Cereal;3;1.37;67932;
1566;Chicken;5;4.90;67932;
1566;Milk;5;8.22;67932;
1566;Eggs;2;8.75;67932;
1567;Onions;3;8.84;99438;
1567;Chicken;3;2.76;99438;
1567;Tomatoes;3;8.28;99438;
1567;Potatoes;4;7.38;99438;
1567;Bread;2;9.36;99438;
1568;Tomatoes;4;5.25;69492;
1568;Yogurt;5;8.47;69492;
1568;Oranges;4;8.03;69492;
1568;Bananas;4;1.66;69492;
1568;Apples;4;3.00;69492;
1568;Butter;5;3.96;69492;
1568;Pasta;1;5.14;69492;
1568;Bread;4;7.37;69492;
1569;Apples;1;4.63;61084;
1569;Onions;3;2.25;61084;
1569;Bananas;1;7.30;61084;
1569;Cheese;1;9.04;61084;
1569;Yogurt;3;3.14;61084;
1569;Cereal;4;8.71;61084;
1569;Chicken;2;1.76;61084;
1570;Pasta;1;9.90;80812;
1570;Milk;4;1.43;80812;
1570;Cheese;3;1.29;80812;
1570;Tomatoes;3;7.63;80812;
1571;Potatoes;1;3.30;34165;
1571;Apples;4;1.78;34165;
1571;Bananas;2;2.26;34165;
1571;Oranges;4;9.66;34165;
1571;Cereal;5;4.01;34165;
1571;Coffee;5;6.56;34165;
1572;Yogurt;1;2.71;87933;
1572;Apples;4;9.29;87933;
1572;Bananas;4;7.39;87933;
1572;Bread;4;9.72;87933;
1573;Potatoes;5;1.90;38604;
1573;Onions;3;7.99;38604;
1573;Chicken;5;9.36;38604;
1574;Apples;2;5.61;14005;
1574;Tomatoes;3;8.59;14005;
1574;Juice;4;4.32;14005;
1574;Oranges;5;4.01;14005;
1574;Bananas;4;9.86;14005;
1575;Apples;1;7.89;48462;
1575;Bananas;4;1.83;48462;
1575;Tomatoes;3;4.92;48462;
1575;Cereal;4;5.41;48462;
1575;Milk;1;8.41;48462;
1575;Bread;1;9.16;48462;
1576;Oranges;1;2.12;69108;
1576;Cereal;5;7.56;69108;
1576;Milk;5;9.75;69108;
1576;Juice;3;3.72;69108;
1576;Bananas;1;4.62;69108;
1576;Potatoes;4;7.65;69108;
1576;Yogurt;4;7.16;69108;
1576;Tea;1;5.46;69108;
1577;Potatoes;4;4.23;84809;
1577;Pasta;5;7.68;84809;
1577;Sugar;1;1.53;84809;
1577;Tomatoes;3;7.73;84809;
1577;Cheese;2;1.80;84809;
1578;Eggs;3;4.59;95175;
1578;Apples;3;4.33;95175;
1578;Bananas;2;8.09;95175;
1578;Yogurt;3;3.76;95175;
1579;Oranges;3;4.78;78233;
1579;Sugar;3;3.90;78233;
1579;Coffee;4;5.67;78233;
1579;Bread;1;1.98;78233;
1579;Yogurt;5;9.31;78233;
1579;Butter;1;4.42;78233;
1579;Tomatoes;1;1.01;78233;
1580;Chicken;2;3.79;29446;
1580;Potatoes;3;5.71;29446;
1580;Onions;1;5.03;29446;
1580;Tomatoes;1;2.02;29446;
1581;Cereal;5;9.05;44371;
1581;Potatoes;5;2.21;44371;
1581;Bananas;2;4.64;44371;
1581;Tomatoes;3;2.99;44371;
1581;Milk;4;5.31;44371;
1581;Coffee;3;1.22;44371;
1581;Pasta;2;5.08;44371;
1581;Onions;3;9.20;44371;
1582;Cereal;5;9.47;68509;
1582;Tomatoes;4;6.66;68509;
1582;Tea;1;2.81;68509;
1582;Yogurt;2;5.98;68509;
1582;Coffee;2;3.76;68509;
1582;Apples;5;5.59;68509;
1582;Sugar;5;3.62;68509;
1583;Bananas;2;1.11;48438;
1583;Apples;5;2.70;48438;
1583;Milk;1;4.17;48438;
1583;Yogurt;4;5.01;48438;
1584;Bananas;1;9.75;57554;
1584;Cereal;1;2.75;57554;
1584;Oranges;5;5.69;57554;
1584;Milk;4;4.96;57554;
1584;Coffee;3;7.38;57554;
1585;Cheese;3;8.84;32218;
1585;Tea;5;6.99;32218;
1585;Coffee;2;4.51;32218;
1585;Juice;3;6.09;32218;
1585;Sugar;3;7.97;32218;
1586;Apples;1;8.52;86500;
1586;Bananas;3;5.34;86500;
1586;Juice;5;2.40;86500;
1586;Bread;5;6.49;86500;
1586;Oranges;4;4.68;86500;
1586;Eggs;2;5.50;86500;
1587;Tea;4;8.38;37628;
1587;Sugar;5;7.71;37628;
1587;Bananas;5;5.84;37628;
1587;Oranges;5;7.89;37628;
1587;Bread;1;7.05;37628;
1587;Milk;2;2.23;37628;
1587;Apples;1;2.55;37628;
1588;Cheese;3;2.11;93626;
1588;Milk;5;1.34;93626;
1588;Chicken;4;2.63;93626;
1588;Potatoes;5;9.13;93626;
1588;Onions;5;4.68;93626;
1588;Eggs;1;7.98;93626;
1588;Pasta;1;6.40;93626;
1588;Tomatoes;3;1.81;93626;
1589;Onions;3;3.47;84259;
1589;Potatoes;4;5.07;84259;
1589;Tomatoes;2;8.01;84259;
1590;Bananas;4;9.12;94861;
1590;Tea;4;2.42;94861;
1590;Yogurt;3;9.89;94861;
1590;Oranges;1;1.10;94861;
1590;Apples;3;9.18;94861;
1590;Onions;3;3.04;94861;
1590;Tomatoes;3;5.71;94861;
1591;Tea;1;5.20;60295;
1591;Coffee;5;4.43;60295;
1591;Sugar;3;3.65;60295;
1592;Sugar;2;4.23;28457;
1592;Cereal;4;1.74;28457;
1592;Tea;4;6.98;28457;
1592;Coffee;1;5.57;28457;
1592;Oranges;1;7.46;28457;
1593;Potatoes;5;8.43;25872;
1593;Tea;4;2.38;25872;
1593;Sugar;5;7.95;25872;
1593;Coffee;3;4.06;25872;
1594;Juice;4;7.84;92718;
1594;Coffee;3;9.35;92718;
1594;Cheese;1;5.24;92718;
1594;Onions;1;9.52;92718;
1594;Pasta;4;5.81;92718;
1594;Tomatoes;3;8.72;92718;
1595;Bananas;5;5.28;97216;
1595;Tea;5;8.70;97216;
1595;Yogurt;1;2.48;97216;
1595;Coffee;1;3.17;97216;
1595;Tomatoes;2;2.61;97216;
1595;Onions;4;8.62;97216;
1595;Milk;4;5.87;97216;
1595;Apples;3;6.16;97216;
1596;Tomatoes;3;6.63;52606;
1596;Milk;1;1.65;52606;
1596;Eggs;2;1.90;52606;
1596;Butter;1;6.19;52606;
1596;Bananas;4;7.49;52606;
1596;Oranges;3;7.84;52606;
1596;Cereal;3;3.00;52606;
1596;Onions;4;4.35;52606;
1597;Tomatoes;5;5.40;89482;
1597;Tea;5;4.63;89482;
1597;Pasta;2;4.15;89482;
1597;Butter;2;1.94;89482;
1597;Cheese;3;2.25;89482;
1598;Apples;2;5.85;57190;
1598;Pasta;4;6.77;57190;
1598;Yogurt;1;8.52;57190;
1598;Bananas;3;8.04;57190;
1599;Sugar;4;9.78;65965;
1599;Coffee;2;7.21;65965;
1599;Apples;3;3.26;65965;
1599;Yogurt;3;4.51;65965;
1599;Eggs;4;9.65;65965;
1599;Tea;2;2.12;65965;
1599;Onions;5;4.27;65965;
1600;Cheese;1;2.79;36857;
1600;Onions;3;2.64;36857;
1600;Pasta;2;4.51;36857;
1600;Oranges;5;8.13;36857;
1600;Cereal;1;5.00;36857;
1600;Juice;3;9.40;36857;
1600;Tomatoes;5;6.84;36857;
1601;Apples;1;4.12;71949;
1601;Bananas;1;9.58;71949;
1601;Yogurt;5;7.94;71949;
1602;Bananas;1;6.06;90530;
1602;Juice;2;2.91;90530;
1602;Coffee;2;9.37;90530;
1602;Apples;3;1.37;90530;
1602;Eggs;4;8.90;90530;
1602;Yogurt;5;9.27;90530;
1602;Milk;3;7.88;90530;
1602;Pasta;5;7.94;90530;
1603;Tea;1;1.57;29567;
1603;Sugar;3;8.09;29567;
1603;Coffee;3;1.99;29567;
1604;Apples;1;4.21;46399;
1604;Bananas;5;9.66;46399;
1604;Tomatoes;5;2.79;46399;
1604;Tea;3;1.00;46399;
1604;Cereal;2;8.26;46399;
1604;Oranges;3;5.84;46399;
1604;Bread;1;2.62;46399;
1605;Potatoes;5;6.49;46941;
1605;Oranges;5;6.01;46941;
1605;Pasta;4;3.28;46941;
1605;Chicken;5;2.51;46941;
1605;Onions;3;3.63;46941;
1605;Tomatoes;5;9.64;46941;
1606;Milk;4;8.76;90475;
1606;Bananas;5;2.82;90475;
1606;Cereal;2;8.28;90475;
1607;Tomatoes;3;2.52;22356;
1607;Bread;3;1.40;22356;
1607;Cheese;5;7.24;22356;
1607;Coffee;1;7.17;22356;
1607;Pasta;5;5.41;22356;
1608;Eggs;3;9.44;60320;
1608;Cheese;5;5.41;60320;
1608;Apples;1;9.23;60320;
1608;Bananas;2;8.93;60320;
1608;Potatoes;5;5.14;60320;
1608;Yogurt;1;9.07;60320;
1609;Potatoes;4;9.50;11231;
1609;Sugar;1;6.38;11231;
1609;Coffee;5;3.37;11231;
1609;Pasta;5;5.36;11231;
1609;Bread;5;8.09;11231;
1609;Butter;1;3.14;11231;
1610;Bread;2;9.01;34297;
1610;Chicken;1;5.59;34297;
1610;Coffee;4;9.30;34297;
1610;Sugar;3;9.57;34297;
1610;Tea;1;1.70;34297;
1611;Potatoes;2;6.76;34477;
1611;Coffee;5;7.81;34477;
1611;Chicken;4;4.42;34477;
1611;Sugar;2;2.80;34477;
1611;Bread;3;6.70;34477;
1611;Milk;5;9.92;34477;
1611;Apples;4;8.98;34477;
1611;Butter;1;5.26;34477;
1612;Oranges;4;6.59;10388;
1612;Bread;4;1.13;10388;
1612;Sugar;2;5.60;10388;
1612;Bananas;3;2.36;10388;
1612;Apples;5;9.20;10388;
1612;Cereal;5;6.57;10388;
1613;Sugar;3;8.45;48284;
1613;Pasta;3;4.62;48284;
1613;Apples;1;7.02;48284;
1613;Chicken;3;3.10;48284;
1613;Coffee;3;2.13;48284;
1613;Yogurt;2;6.36;48284;
1613;Bananas;4;6.19;48284;
1614;Sugar;1;6.59;47095;
1614;Tea;2;4.86;47095;
1614;Coffee;2;5.41;47095;
1614;Potatoes;3;9.13;47095;
1614;Cheese;1;6.30;47095;
1614;Apples;4;7.14;47095;
1615;Cereal;3;1.82;71207;
1615;Butter;2;6.31;71207;
1615;Tea;3;6.59;71207;
1615;Coffee;2;4.90;71207;
1615;Pasta;4;5.76;71207;
1615;Milk;4;2.12;71207;
1615;Sugar;5;7.53;71207;
1615;Bananas;5;2.53;71207;
1616;Onions;1;2.52;40226;
1616;Apples;2;7.58;40226;
1616;Bananas;5;7.74;40226;
1616;Yogurt;2;4.64;40226;
1617;Tomatoes;3;4.30;13303;
1617;Pasta;3;3.33;13303;
1617;Cheese;1;3.02;13303;
1617;Onions;1;1.59;13303;
1617;Coffee;3;6.12;13303;
1617;Juice;4;1.27;13303;
1618;Coffee;2;5.64;39923;
1618;Butter;1;9.91;39923;
1618;Bread;3;9.96;39923;
1618;Yogurt;2;2.49;39923;
1618;Sugar;4;3.30;39923;
1618;Juice;2;6.43;39923;
1619;Apples;3;8.74;45406;
1619;Tea;5;5.25;45406;
1619;Bananas;1;2.52;45406;
1619;Pasta;3;8.24;45406;
1619;Yogurt;4;4.68;45406;
1619;Milk;4;6.63;45406;
1619;Cheese;5;9.94;45406;
1620;Sugar;5;3.11;60829;
1620;Coffee;2;3.89;60829;
1620;Cheese;3;1.16;60829;
1620;Tea;3;2.30;60829;
1621;Apples;3;5.74;70384;
1621;Cheese;1;1.04;70384;
1621;Cereal;3;7.45;70384;
1621;Pasta;1;7.58;70384;
1621;Tomatoes;5;2.99;70384;
1622;Pasta;1;7.14;69474;
1622;Cheese;2;7.11;69474;
1622;Tomatoes;5;1.28;69474;
1622;Cereal;1;4.65;69474;
1622;Chicken;5;5.27;69474;
1622;Onions;5;1.24;69474;
1623;Bananas;3;8.44;51003;
1623;Tea;2;3.49;51003;
1623;Coffee;5;1.12;51003;
1623;Sugar;2;1.72;51003;
1623;Juice;4;2.29;51003;
1624;Potatoes;5;7.99;65371;
1624;Onions;4;2.72;65371;
1624;Tomatoes;4;4.08;65371;
1624;Chicken;3;3.41;65371;
1625;Milk;5;2.43;74860;
1625;Sugar;4;5.00;74860;
1625;Butter;5;6.99;74860;
1625;Tea;4;9.94;74860;
1625;Bread;4;1.79;74860;
1625;Apples;3;1.67;74860;
1625;Cheese;4;8.92;74860;
1625;Coffee;4;7.05;74860;
1626;Tomatoes;3;4.88;18490;
1626;Potatoes;2;6.71;18490;
1626;Chicken;1;4.53;18490;
1627;Tea;3;1.97;67346;
1627;Cheese;5;3.65;67346;
1627;Sugar;3;1.37;67346;
1627;Cereal;1;7.03;67346;
1627;Butter;2;7.77;67346;
1627;Coffee;4;1.30;67346;
1627;Potatoes;4;5.04;67346;
1627;Eggs;3;3.94;67346;
1628;Butter;5;1.36;43011;
1628;Apples;3;7.65;43011;
1628;Oranges;2;2.41;43011;
1628;Bananas;2;8.10;43011;
1629;Bananas;2;4.83;46271;
1629;Juice;3;4.62;46271;
1629;Milk;2;3.77;46271;
1629;Yogurt;1;2.98;46271;
1629;Cereal;3;3.52;46271;
1630;Yogurt;4;1.65;53604;
1630;Onions;2;4.76;53604;
1630;Bananas;5;1.20;53604;
1630;Potatoes;1;1.89;53604;
1630;Coffee;3;7.56;53604;
1630;Tomatoes;1;4.33;53604;
1630;Chicken;2;5.47;53604;
1630;Eggs;4;7.43;53604;
1631;Chicken;1;3.48;49249;
1631;Bananas;5;2.80;49249;
1631;Eggs;3;6.97;49249;
1631;Bread;5;3.71;49249;
1631;Milk;1;5.99;49249;
1631;Juice;5;4.23;49249;
1631;Cereal;1;2.52;49249;
1631;Butter;2;4.44;49249;
1632;Tomatoes;3;9.44;18396;
1632;Onions;4;7.29;18396;
1632;Chicken;5;5.52;18396;
1632;Potatoes;3;9.54;18396;
1632;Cereal;2;3.75;18396;
1633;Apples;3;4.17;78101;
1633;Yogurt;1;5.63;78101;
1633;Coffee;4;6.57;78101;
1633;Potatoes;4;9.59;78101;
1633;Juice;4;5.23;78101;
1633;Bananas;2;3.86;78101;
1633;Cereal;5;5.49;78101;
1634;Potatoes;1;8.66;46248;
1634;Cereal;5;6.65;46248;
1634;Sugar;1;7.15;46248;
1634;Coffee;4;5.53;46248;
1634;Yogurt;1;4.91;46248;
1634;Juice;3;8.59;46248;
1634;Tea;2;6.58;46248;
1635;Coffee;1;2.02;80680;
1635;Butter;4;4.56;80680;
1635;Bread;4;5.27;80680;
1635;Sugar;5;4.56;80680;
1636;Coffee;2;7.98;22042;
1636;Potatoes;4;2.85;22042;
1636;Butter;4;6.61;22042;
1636;Bread;3;3.05;22042;
1636;Cheese;3;5.34;22042;
1636;Sugar;1;8.95;22042;
1637;Bananas;4;5.17;61643;
1637;Apples;4;2.27;61643;
1637;Coffee;5;5.20;61643;
1637;Yogurt;5;5.24;61643;
1637;Oranges;3;3.13;61643;
1637;Pasta;4;1.31;61643;
1637;Sugar;3;8.02;61643;
1638;Tomatoes;1;1.89;65153;
1638;Onions;1;6.38;65153;
1638;Potatoes;4;9.03;65153;
1638;Chicken;3;4.30;65153;
1639;Cheese;2;8.76;28439;
1639;Tomatoes;4;2.38;28439;
1639;Coffee;3;1.12;28439;
1639;Onions;4;3.93;28439;
1639;Juice;4;2.78;28439;
1639;Bread;3;5.31;28439;
1639;Pasta;2;4.66;28439;
1640;Tomatoes;2;5.89;61977;
1640;Onions;5;9.50;61977;
1640;Bananas;1;1.47;61977;
1640;Apples;3;8.17;61977;
1640;Oranges;2;2.29;61977;
1641;Bananas;4;5.29;34149;
1641;Oranges;4;9.47;34149;
1641;Apples;2;6.81;34149;
1642;Bread;3;5.85;50118;
1642;Chicken;2;6.52;50118;
1642;Coffee;5;7.34;50118;
1642;Butter;3;8.72;50118;
1642;Potatoes;5;6.07;50118;
1642;Oranges;5;8.19;50118;
1642;Sugar;1;9.15;50118;
1643;Potatoes;1;6.66;31360;
1643;Bananas;2;1.75;31360;
1643;Milk;5;4.87;31360;
1643;Pasta;1;1.52;31360;
1643;Yogurt;1;1.14;31360;
1643;Apples;5;6.78;31360;
1644;Cereal;5;1.03;89967;
1644;Bananas;3;9.15;89967;
1644;Milk;2;6.43;89967;
1644;Apples;4;6.07;89967;
1645;Milk;3;6.45;22983;
1645;Cereal;1;5.53;22983;
1645;Butter;1;6.69;22983;
1645;Cheese;1;2.93;22983;
1645;Bread;2;5.59;22983;
1645;Bananas;4;3.72;22983;
1646;Cheese;1;6.40;17359;
1646;Butter;2;6.05;17359;
1646;Pasta;1;6.73;17359;
1646;Tomatoes;3;4.20;17359;
1647;Tea;3;1.00;12974;
1647;Tomatoes;3;9.73;12974;
1647;Coffee;4;4.00;12974;
1647;Bananas;1;4.48;12974;
1647;Sugar;4;1.25;12974;
1648;Apples;4;9.62;10952;
1648;Tomatoes;3;9.94;10952;
1648;Yogurt;2;2.71;10952;
1648;Oranges;4;4.74;10952;
1648;Bananas;4;4.94;10952;
1648;Potatoes;5;3.30;10952;
1649;Bananas;3;8.08;34216;
1649;Tea;2;1.23;34216;
1649;Coffee;3;4.73;34216;
1649;Sugar;3;3.90;34216;
1649;Yogurt;2;2.96;34216;
1650;Apples;2;7.63;92022;
1650;Yogurt;4;0.99;92022;
1650;Bananas;5;3.38;92022;
1651;Bread;2;5.30;60235;
1651;Butter;2;9.95;60235;
1651;Coffee;5;1.33;60235;
1651;Sugar;2;4.59;60235;
1652;Yogurt;2;9.61;67296;
1652;Bananas;2;3.91;67296;
1652;Pasta;2;5.14;67296;
1652;Apples;3;2.95;67296;
1652;Tomatoes;4;9.08;67296;
1652;Potatoes;5;9.61;67296;
1652;Oranges;5;9.64;67296;
1652;Onions;4;6.22;67296;
1653;Chicken;1;7.65;85625;
1653;Potatoes;2;1.41;85625;
1653;Tomatoes;3;6.90;85625;
1653;Pasta;5;1.07;85625;
1653;Onions;4;6.95;85625;
1654;Coffee;4;2.51;35404;
1654;Butter;5;8.53;35404;
1654;Sugar;2;8.49;35404;
1654;Onions;3;4.25;35404;
1654;Bread;3;8.54;35404;
1654;Cereal;4;7.81;35404;
1654;Pasta;4;7.43;35404;
1655;Eggs;2;9.35;81260;
1655;Sugar;1;5.15;81260;
1655;Butter;5;8.72;81260;
1655;Coffee;3;7.71;81260;
1655;Bread;3;1.54;81260;
1656;Butter;5;7.44;60754;
1656;Bread;3;9.89;60754;
1656;Sugar;5;9.40;60754;
1656;Coffee;3;7.81;60754;
1656;Tomatoes;3;5.15;60754;
1657;Chicken;1;9.56;11810;
1657;Tomatoes;1;8.68;11810;
1657;Pasta;2;2.66;11810;
1657;Coffee;1;1.00;11810;
1657;Sugar;1;4.87;11810;
1657;Eggs;1;8.63;11810;
1657;Tea;5;4.91;11810;
1657;Onions;3;4.87;11810;
1658;Cereal;5;8.53;86129;
1658;Eggs;5;1.08;86129;
1658;Bananas;1;4.45;86129;
1658;Tea;4;8.97;86129;
1658;Sugar;4;8.28;86129;
1658;Coffee;5;9.62;86129;
1658;Apples;4;2.63;86129;
1658;Potatoes;1;8.99;86129;
1659;Cheese;4;8.18;57437;
1659;Juice;1;8.24;57437;
1659;Milk;5;4.44;57437;
1659;Potatoes;3;6.34;57437;
1659;Pasta;5;5.25;57437;
1659;Tomatoes;1;9.75;57437;
1659;Oranges;3;8.73;57437;
1660;Cereal;5;4.13;49719;
1660;Butter;4;3.15;49719;
1660;Bananas;5;5.81;49719;
1660;Yogurt;3;8.73;49719;
1660;Apples;5;7.09;49719;
1660;Bread;5;4.86;49719;
1661;Yogurt;4;2.95;99824;
1661;Bread;2;1.56;99824;
1661;Eggs;2;7.63;99824;
1661;Apples;3;6.28;99824;
1661;Bananas;4;9.96;99824;
1661;Butter;2;5.70;99824;
1662;Coffee;3;2.40;93706;
1662;Butter;5;6.20;93706;
1662;Bread;1;9.19;93706;
1662;Sugar;2;9.76;93706;
1663;Tomatoes;5;6.51;44038;
1663;Pasta;2;5.46;44038;
1663;Butter;4;2.30;44038;
1663;Oranges;5;9.75;44038;
1663;Sugar;3;3.29;44038;
1663;Apples;5;6.82;44038;
1663;Cheese;1;8.54;44038;
1664;Coffee;5;5.36;65679;
1664;Bread;5;9.11;65679;
1664;Butter;3;2.79;65679;
1664;Sugar;1;2.16;65679;
1664;Oranges;4;4.76;65679;
1665;Eggs;1;9.80;74388;
1665;Chicken;2;1.34;74388;
1665;Onions;5;8.79;74388;
1665;Tomatoes;3;2.49;74388;
1665;Potatoes;5;4.70;74388;
1665;Sugar;3;8.70;74388;
1665;Milk;5;2.65;74388;
1665;Cheese;3;5.71;74388;
1666;Tomatoes;3;8.09;98656;
1666;Butter;1;7.04;98656;
1666;Pasta;5;6.34;98656;
1666;Potatoes;3;1.55;98656;
1666;Eggs;1;3.03;98656;
1666;Milk;1;8.12;98656;
1666;Bananas;5;4.99;98656;
1666;Cheese;2;2.46;98656;
1667;Tomatoes;4;7.58;66555;
1667;Onions;5;8.92;66555;
1667;Chicken;5;1.32;66555;
1667;Bread;5;4.82;66555;
1667;Potatoes;4;9.39;66555;
1667;Milk;3;8.45;66555;
1668;Sugar;3;4.87;50966;
1668;Tea;5;5.98;50966;
1668;Coffee;5;3.50;50966;
1669;Tea;2;6.18;63376;
1669;Chicken;3;1.27;63376;
1669;Sugar;3;6.86;63376;
1669;Apples;3;4.38;63376;
1669;Onions;1;1.57;63376;
1669;Butter;2;2.10;63376;
1669;Pasta;5;2.89;63376;
1669;Coffee;5;6.27;63376;
1670;Milk;5;2.61;77483;
1670;Oranges;1;4.27;77483;
1670;Bananas;1;7.70;77483;
1670;Cereal;1;2.14;77483;
1671;Oranges;3;3.58;22502;
1671;Bananas;1;2.53;22502;
1671;Potatoes;5;9.69;22502;
1671;Tomatoes;3;8.01;22502;
1671;Apples;1;7.86;22502;
1672;Coffee;4;5.85;55808;
1672;Sugar;4;8.79;55808;
1672;Oranges;2;7.12;55808;
1672;Apples;2;9.50;55808;
1672;Tea;4;1.27;55808;
1673;Juice;4;1.41;69558;
1673;Cereal;5;9.97;69558;
1673;Milk;5;4.78;69558;
1673;Bananas;5;4.04;69558;
1674;Yogurt;4;5.40;68278;
1674;Coffee;4;8.49;68278;
1674;Butter;3;9.02;68278;
1674;Cereal;4;3.68;68278;
1674;Oranges;5;1.08;68278;
1674;Tea;4;5.00;68278;
1674;Sugar;5;6.93;68278;
1674;Bread;2;7.43;68278;
1675;Bread;1;4.06;10813;
1675;Butter;5;8.73;10813;
1675;Sugar;1;1.00;10813;
1676;Chicken;3;9.11;80350;
1676;Coffee;5;1.84;80350;
1676;Cheese;3;2.80;80350;
1676;Oranges;4;6.20;80350;
1676;Apples;4;5.56;80350;
1676;Bananas;2;9.91;80350;
1677;Pasta;5;2.51;82180;
1677;Tomatoes;5;1.87;82180;
1677;Cheese;3;8.23;82180;
1677;Tea;1;9.56;82180;
1678;Coffee;5;2.55;20142;
1678;Sugar;2;8.60;20142;
1678;Pasta;3;3.22;20142;
1678;Tea;5;8.78;20142;
1678;Yogurt;5;1.18;20142;
1678;Cereal;5;9.39;20142;
1679;Chicken;3;8.22;42341;
1679;Onions;5;9.66;42341;
1679;Potatoes;4;6.56;42341;
1679;Tomatoes;5;4.70;42341;
1680;Chicken;1;4.44;38132;
1680;Onions;2;1.31;38132;
1680;Potatoes;2;6.65;38132;
1681;Potatoes;3;4.53;42721;
1681;Tomatoes;1;1.16;42721;
1681;Chicken;1;9.62;42721;
1681;Onions;1;4.74;42721;
1682;Eggs;5;9.90;30614;
1682;Butter;3;1.42;30614;
1682;Tea;3;2.25;30614;
1682;Coffee;2;8.25;30614;
1682;Sugar;1;6.25;30614;
1683;Tomatoes;5;1.00;76297;
1683;Oranges;2;1.12;76297;
1683;Bananas;1;2.54;76297;
1683;Apples;3;9.20;76297;
1683;Juice;4;3.91;76297;
1683;Eggs;2;3.23;76297;
1683;Pasta;1;7.39;76297;
1684;Tomatoes;3;1.90;27671;
1684;Butter;2;3.86;27671;
1684;Cheese;3;5.56;27671;
1684;Pasta;1;1.79;27671;
1684;Milk;3;6.04;27671;
1685;Onions;4;5.15;50983;
1685;Milk;3;9.08;50983;
1685;Potatoes;2;5.16;50983;
1685;Tomatoes;4;6.31;50983;
1685;Chicken;2;4.54;50983;
1686;Tomatoes;4;3.36;55892;
1686;Sugar;1;8.94;55892;
1686;Milk;1;2.20;55892;
1686;Tea;3;8.10;55892;
1686;Potatoes;4;6.24;55892;
1686;Cheese;1;8.96;55892;
1686;Butter;1;9.01;55892;
1686;Pasta;5;1.46;55892;
1687;Coffee;1;3.39;66593;
1687;Sugar;1;3.10;66593;
1687;Tea;2;2.02;66593;
1688;Cheese;2;6.91;15346;
1688;Pasta;1;8.39;15346;
1688;Tomatoes;4;6.07;15346;
1688;Butter;4;5.24;15346;
1689;Oranges;4;4.28;49488;
1689;Tomatoes;3;9.95;49488;
1689;Apples;2;1.64;49488;
1689;Bananas;1;3.81;49488;
1689;Pasta;5;5.91;49488;
1690;Milk;2;3.78;36678;
